task_name,target_label,site_name,major_category,date,onset_label,termination_label,advisory_active,advisory_event_id,advisory_event_censored,advisory_event_termination_observed,t2m,t2m_min,t2m_max,t2mdew,uv_index,cloud,precip,t2m_rolling_mean_3d,t2m_rolling_mean_7d,t2m_rolling_mean_14d,t2m_rolling_mean_21d,t2m_rolling_mean_30d,t2m_min_rolling_mean_3d,t2m_min_rolling_mean_7d,t2m_min_rolling_mean_14d,t2m_min_rolling_mean_21d,t2m_min_rolling_mean_30d,t2m_max_rolling_mean_3d,t2m_max_rolling_mean_7d,t2m_max_rolling_mean_14d,t2m_max_rolling_mean_21d,t2m_max_rolling_mean_30d,t2mdew_rolling_mean_3d,t2mdew_rolling_mean_7d,t2mdew_rolling_mean_14d,t2mdew_rolling_mean_21d,t2mdew_rolling_mean_30d,uv_index_rolling_mean_3d,uv_index_rolling_mean_7d,uv_index_rolling_mean_14d,uv_index_rolling_mean_21d,uv_index_rolling_mean_30d,cloud_rolling_mean_3d,cloud_rolling_mean_7d,cloud_rolling_mean_14d,cloud_rolling_mean_21d,cloud_rolling_mean_30d,precip_rolling_sum_3d,precip_rolling_sum_7d,precip_rolling_sum_14d,precip_rolling_sum_21d,precip_rolling_sum_30d,dry_day_count_7d,dry_day_count_14d,dry_day_count_30d,year,month,day_of_year,warm_season_flag,day_of_year_sin,day_of_year_cos,has_sample,has_shore_sample,has_center_sample,available_locations,center_chlorophyll_ugl_max,center_chlorophyll_ugl_mean,center_chlorophyll_ugl_min,center_chlorophyll_ugl_replicate_count,center_chlorophyll_ugl_std,center_dissolved_oxygen_mg_l,center_earliest_sample_time,center_latest_sample_time,center_orp_mv,center_ph,center_phycocyanin_to_chlorophyll_ratio_max,center_phycocyanin_to_chlorophyll_ratio_mean,center_phycocyanin_to_chlorophyll_ratio_min,center_phycocyanin_to_chlorophyll_ratio_replicate_count,center_phycocyanin_to_chlorophyll_ratio_std,center_phycocyanin_ugl_max,center_phycocyanin_ugl_mean,center_phycocyanin_ugl_min,center_phycocyanin_ugl_replicate_count,center_phycocyanin_ugl_std,center_sample_count,center_sample_depth_feet,center_specific_conductivity_us_cm,center_turbidity_ntu,center_water_temperature_c,center_x_coordinate,center_y_coordinate,overall_chlorophyll_ugl_max,overall_chlorophyll_ugl_mean,overall_chlorophyll_ugl_min,overall_chlorophyll_ugl_replicate_count,overall_chlorophyll_ugl_std,overall_dissolved_oxygen_mg_l,overall_earliest_sample_time,overall_latest_sample_time,overall_orp_mv,overall_ph,overall_phycocyanin_to_chlorophyll_ratio_max,overall_phycocyanin_to_chlorophyll_ratio_mean,overall_phycocyanin_to_chlorophyll_ratio_min,overall_phycocyanin_to_chlorophyll_ratio_replicate_count,overall_phycocyanin_to_chlorophyll_ratio_std,overall_phycocyanin_ugl_max,overall_phycocyanin_ugl_mean,overall_phycocyanin_ugl_min,overall_phycocyanin_ugl_replicate_count,overall_phycocyanin_ugl_std,overall_sample_count,overall_sample_depth_feet,overall_specific_conductivity_us_cm,overall_turbidity_ntu,overall_water_temperature_c,overall_x_coordinate,overall_y_coordinate,shore_chlorophyll_ugl_max,shore_chlorophyll_ugl_mean,shore_chlorophyll_ugl_min,shore_chlorophyll_ugl_replicate_count,shore_chlorophyll_ugl_std,shore_dissolved_oxygen_mg_l,shore_earliest_sample_time,shore_latest_sample_time,shore_orp_mv,shore_ph,shore_phycocyanin_to_chlorophyll_ratio_max,shore_phycocyanin_to_chlorophyll_ratio_mean,shore_phycocyanin_to_chlorophyll_ratio_min,shore_phycocyanin_to_chlorophyll_ratio_replicate_count,shore_phycocyanin_to_chlorophyll_ratio_std,shore_phycocyanin_ugl_max,shore_phycocyanin_ugl_mean,shore_phycocyanin_ugl_min,shore_phycocyanin_ugl_replicate_count,shore_phycocyanin_ugl_std,shore_sample_count,shore_sample_depth_feet,shore_specific_conductivity_us_cm,shore_turbidity_ntu,shore_water_temperature_c,shore_x_coordinate,shore_y_coordinate,days_since_last_sample,latest_overall_chlorophyll_ugl_mean,latest_overall_phycocyanin_ugl_mean,latest_overall_phycocyanin_to_chlorophyll_ratio_mean,latest_overall_sample_depth_feet,latest_overall_water_temperature_c,latest_overall_ph,latest_overall_orp_mv,latest_overall_specific_conductivity_us_cm,latest_overall_dissolved_oxygen_mg_l,latest_overall_turbidity_ntu,delta_7d_overall_chlorophyll_ugl_mean,delta_14d_overall_chlorophyll_ugl_mean,delta_7d_overall_phycocyanin_ugl_mean,delta_14d_overall_phycocyanin_ugl_mean,delta_7d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_14d_overall_phycocyanin_to_chlorophyll_ratio_mean,delta_7d_overall_sample_depth_feet,delta_14d_overall_sample_depth_feet,delta_7d_overall_water_temperature_c,delta_14d_overall_water_temperature_c,delta_7d_overall_ph,delta_14d_overall_ph,delta_7d_overall_orp_mv,delta_14d_overall_orp_mv,delta_7d_overall_specific_conductivity_us_cm,delta_14d_overall_specific_conductivity_us_cm,delta_7d_overall_dissolved_oxygen_mg_l,delta_14d_overall_dissolved_oxygen_mg_l,delta_7d_overall_turbidity_ntu,delta_14d_overall_turbidity_ntu,onset_eligible,termination_eligible
termination,0,Edgewood Lake,Category_1,2022-08-04,0,0,1,edgewood_lake_event_03,0,1,25.475,22.085,26.385,21.97,2.05,9.96,0.2,24.921667,24.387143,24.3675,24.034048,23.308333,21.53,21.408571,21.607857,21.375,20.686167,25.956667,25.515714,25.569643,25.253095,24.543833,21.1,19.984286,20.170357,20.039524,19.217833,2.048333,1.899286,1.867857,1.846667,1.9395,16.195,39.568571,45.301429,48.495,43.658667,0.435,10.13,15.095,25.445,33.185,1,2,5,2022,8,216,1,-0.543105,-0.839665,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-05,0,0,1,edgewood_lake_event_03,0,1,25.575,23.4,26.35,22.415,1.525,68.98,1.83,25.295,24.482857,24.402857,24.191429,23.429167,22.425,21.538571,21.671071,21.575476,20.8275,26.223333,25.588571,25.513929,25.365952,24.625167,21.543333,20.269286,20.271071,20.312381,19.365,1.886667,1.846429,1.8225,1.826429,1.9225,28.418333,39.671429,49.311786,49.562143,43.802,2.055,10.94,16.8,27.27,33.335,1,2,5,2022,8,217,1,-0.557468,-0.830198,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-06,0,0,1,edgewood_lake_event_03,0,1,25.525,23.435,26.315,22.785,2.07,20.6,1.495,25.525,24.654286,24.422143,24.340476,23.5855,22.973333,21.844286,21.744643,21.758571,20.988167,26.35,25.695,25.477857,25.502381,24.783167,22.39,20.922857,20.39,20.530952,19.584,1.881667,1.842143,1.819286,1.851905,1.917833,33.18,37.613571,49.361786,46.427857,43.3315,3.525,7.055,18.05,28.03,34.83,1,2,4,2022,8,218,1,-0.571667,-0.820486,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-07,0,0,1,edgewood_lake_event_03,0,1,25.79,24.04,26.155,22.635,1.94,44.205,0.93,25.63,24.940714,24.4675,24.468095,23.743167,23.625,22.305714,21.853214,21.955952,21.183667,26.273333,25.871429,25.495357,25.606667,24.927833,22.611667,21.595,20.448214,20.682143,19.772833,1.845,1.839286,1.815714,1.854762,1.916333,44.595,38.130714,48.747857,45.975476,42.5315,4.255,7.985,18.845,27.47,35.7,0,2,4,2022,8,219,1,-0.585696,-0.810531,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-08,0,0,1,edgewood_lake_event_03,0,1,25.66,23.96,26.12,22.645,2.025,22.955,0.47,25.658333,25.330714,24.532857,24.601905,23.899167,23.811667,22.775,21.895357,22.096905,21.357,26.196667,26.115714,25.545714,25.702381,25.063833,22.688333,21.968571,20.453214,20.735238,19.9925,2.011667,1.957857,1.876786,1.904762,1.909167,29.253333,29.332143,43.899643,42.395476,42.76,2.895,5.16,17.03,21.365,36.16,0,2,4,2022,8,220,1,-0.599551,-0.800336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-09,0,0,1,edgewood_lake_event_03,0,1,25.535,23.33,26.425,22.735,1.885,42.485,2,25.661667,25.485,24.711071,24.675,24.066333,23.776667,23.148571,22.087857,22.159524,21.54,26.233333,26.240714,25.677857,25.760238,25.212167,22.671667,22.204286,20.826429,20.861667,20.249833,1.95,1.94,1.901429,1.888571,1.896,36.548333,30.785714,41.805,42.985238,43.906667,3.4,6.95,18.19,22.65,38.16,0,2,3,2022,8,221,1,-0.61323,-0.789905,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-10,0,0,1,edgewood_lake_event_03,0,1,22.865,20.65,24.545,19.775,1.295,80.5,1.77,24.686667,25.203571,24.7,24.6,24.117833,22.646667,22.985714,22.120714,22.074524,21.6035,25.696667,26.042143,25.682857,25.670952,25.282833,21.718333,22.137143,20.998214,20.834048,20.3905,1.735,1.827143,1.844643,1.850476,1.865,48.646667,41.383571,44.855,45.987143,46.46,4.24,8.695,19.96,24.38,39.93,0,1,2,2022,8,222,1,-0.626727,-0.779239,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-11,0,0,1,edgewood_lake_event_03,0,1,22.465,20.565,23.57,19.59,1.005,94.28,3.5,23.621667,24.773571,24.580357,24.502857,24.123667,21.515,22.768571,22.088571,21.994762,21.635333,24.846667,25.64,25.577857,25.593095,25.301167,20.7,21.797143,20.890714,20.712619,20.411167,1.395,1.677857,1.788571,1.804524,1.822833,72.421667,53.429286,46.498929,48.010714,49.106667,7.27,11.995,22.125,27.09,42.405,0,1,2,2022,8,223,1,-0.640038,-0.768343,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-12,0,0,1,edgewood_lake_event_03,0,1,22.465,20.01,23.685,18.305,1.635,75.77,0.575,22.598333,24.329286,24.406071,24.378333,24.108167,20.408333,22.284286,21.911429,21.875476,21.614833,23.933333,25.259286,25.423929,25.429048,25.247,19.223333,21.21,20.739643,20.584048,20.393333,1.311667,1.693571,1.77,1.779524,1.8015,83.516667,54.399286,47.035357,51.007619,50.835667,5.845,10.74,21.68,27.54,40.665,0,1,2,2022,8,224,1,-0.65316,-0.75722,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-13,0,0,1,edgewood_lake_event_03,0,1,21.455,19.225,22.845,14.915,1.775,36.93,0.1,22.128333,23.747857,24.201071,24.197381,24.068333,19.933333,21.682857,21.763571,21.724048,21.583,23.366667,24.763571,25.229286,25.239762,25.210833,17.603333,20.085714,20.504286,20.288571,20.221,1.471667,1.651429,1.746786,1.763333,1.797833,68.993333,56.732143,47.172857,51.818571,50.17,4.175,9.345,16.4,27.395,38.115,0,1,2,2022,8,225,1,-0.666089,-0.745872,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-14,0,0,1,edgewood_lake_event_03,0,1,22.03,19.23,23.635,14.68,1.46,60.88,0,21.983333,23.210714,24.075714,24.048571,24.060333,19.488333,20.995714,21.650714,21.567381,21.584333,23.388333,24.403571,25.1375,25.131429,25.199333,15.966667,18.949286,20.272143,19.948571,20.154167,1.623333,1.582857,1.711071,1.738095,1.7815,57.86,59.114286,48.6225,52.203333,50.647,0.675,8.415,16.4,27.26,38.11,1,1,3,2022,8,226,1,-0.67882,-0.734304,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-15,0,0,1,edgewood_lake_event_03,0,1,21.9,19.31,23.5,15.92,1.53,69.5,0,21.795,22.673571,24.002143,23.913095,24.043833,19.255,20.331429,21.553214,21.374048,21.575,23.326667,24.029286,25.0725,25.040238,25.201,15.171667,17.988571,19.978571,19.631667,20.078333,1.588333,1.512143,1.735,1.755238,1.781333,55.77,65.763571,47.547857,51.187619,50.083,0.1,7.945,13.105,24.975,37.375,2,2,4,2022,8,227,1,-0.691351,-0.722519,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-16,0,0,1,edgewood_lake_event_03,0,1,20.985,19.33,22.52,17.335,1.375,85.705,0.315,21.638333,22.023571,23.754286,23.815238,23.973,19.29,19.76,21.454286,21.311905,21.556167,23.218333,23.471429,24.856071,24.942381,25.152833,15.978333,17.217143,19.710714,19.623333,20.0075,1.455,1.439286,1.689643,1.747381,1.7645,72.028333,71.937857,51.361786,51.849286,51.149667,0.315,6.26,13.21,24.45,36.2,2,2,4,2022,8,228,1,-0.703677,-0.71052,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-17,0,0,1,edgewood_lake_event_03,0,1,20.66,19.19,22.53,16.77,1.315,88.89,1.77,21.181667,21.708571,23.456071,23.702857,23.9,19.276667,19.551429,21.268571,21.264286,21.495833,22.85,23.183571,24.612857,24.849762,25.100167,16.675,16.787857,19.4625,19.594762,19.848833,1.406667,1.442143,1.634643,1.710476,1.775833,81.365,73.136429,57.26,54.282143,50.8415,2.085,6.26,14.955,26.22,31.395,2,2,4,2022,8,229,1,-0.715795,-0.69831,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-18,0,0,1,edgewood_lake_event_03,0,1,22.1,19.18,23.79,16.555,1.62,25.04,0.245,21.248333,21.656429,23.215,23.605714,23.836667,19.233333,19.353571,21.061071,21.176905,21.401333,22.946667,23.215,24.4275,24.790238,25.052833,16.886667,16.354286,19.075714,19.378571,19.731333,1.436667,1.53,1.603929,1.702381,1.755667,66.545,63.245,58.337143,52.080952,50.672833,2.33,3.005,15,25.13,30.925,2,2,4,2022,8,230,1,-0.727701,-0.685894,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-19,0,0,1,edgewood_lake_event_03,0,1,23.555,20.21,24.86,17.81,1.675,12.79,0.015,22.105,21.812143,23.070714,23.541429,23.807167,19.526667,19.382143,20.833214,21.068333,21.327167,23.726667,23.382857,24.321071,24.743571,25.000833,17.045,16.283571,18.746786,19.254286,19.6465,1.536667,1.535714,1.614643,1.691905,1.741667,42.24,54.247857,54.323571,49.439524,50.517167,2.03,2.445,13.185,24.125,30.9,2,2,4,2022,8,231,1,-0.739392,-0.673275,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-20,0,0,1,edgewood_lake_event_03,0,1,23.69,20.77,24.82,20.155,1.48,56.78,0.045,23.115,22.131429,22.939643,23.51119,23.78,20.053333,19.602857,20.642857,21.043333,21.278167,24.49,23.665,24.214286,24.707857,24.988,18.173333,17.032143,18.558929,19.346905,19.580333,1.591667,1.493571,1.5725,1.662381,1.725333,31.536667,57.083571,56.907857,50.476429,50.683667,0.305,2.39,11.735,18.79,30.155,2,2,4,2022,8,232,1,-0.750864,-0.660457,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-21,0,0,1,edgewood_lake_event_03,0,1,23.05,19.83,23.91,19.43,1.66,55.605,0.13,23.431667,22.277143,22.743929,23.47619,23.712333,20.27,19.688571,20.342143,20.996667,21.188667,24.53,23.704286,24.053929,24.659762,24.880667,19.131667,17.710714,18.33,19.418333,19.527833,1.605,1.522143,1.5525,1.648095,1.708667,41.725,56.33,57.722143,51.191667,52.109333,0.19,2.52,10.935,18.92,30.16,1,2,4,2022,8,233,1,-0.762114,-0.647443,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-22,0,0,1,edgewood_lake_event_03,0,1,21.53,20.02,23.25,20.63,0.6,97.96,18,22.756667,22.224286,22.448929,23.409524,23.588167,20.206667,19.79,20.060714,20.965476,21.109167,23.993333,23.668571,23.848929,24.604524,24.761667,20.071667,18.383571,18.186071,19.446905,19.5115,1.246667,1.389286,1.450714,1.619762,1.658167,70.115,60.395714,63.079643,51.830476,54.711333,18.175,20.52,28.465,33.625,47.915,0,2,4,2022,8,234,1,-0.773138,-0.634237,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-23,0,0,1,edgewood_lake_event_03,0,1,22.89,21.035,24.43,21.145,1.195,80.08,6.02,22.49,22.496429,22.26,23.335,23.512667,20.295,20.033571,19.896786,20.980714,21.059667,23.863333,23.941429,23.706429,24.55119,24.712333,20.401667,18.927857,18.0725,19.449762,19.489,1.151667,1.363571,1.401429,1.580952,1.631667,77.881667,59.592143,65.765,54.105238,55.620667,24.15,26.225,32.485,39.435,53.8,0,2,4,2022,8,235,1,-0.783934,-0.620844,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-24,0,0,1,edgewood_lake_event_03,0,1,23.865,21.355,25.34,20.39,1.63,38.2,0.58,22.761667,22.954286,22.331429,23.28881,23.483333,20.803333,20.342857,19.947143,20.96,20.9925,24.34,24.342857,23.763214,24.522857,24.709833,20.721667,19.445,18.116429,19.456667,19.416167,1.141667,1.408571,1.425357,1.559286,1.647,72.08,52.350714,62.743571,55.623571,53.866333,24.6,25.035,31.295,39.99,52.095,0,2,4,2022,8,236,1,-0.794497,-0.607268,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-25,0,0,1,edgewood_lake_event_03,0,1,24.33,21.52,26.165,20.23,1.66,15.73,0.315,23.695,23.272857,22.464643,23.234286,23.526333,21.303333,20.677143,20.015357,20.933095,21.022,25.311667,24.682143,23.948571,24.512381,24.762833,20.588333,19.97,18.162143,19.37381,19.506833,1.495,1.414286,1.472143,1.540714,1.651,44.67,51.020714,57.132857,55.898333,51.997,6.915,25.105,28.11,40.105,51.57,0,2,4,2022,8,237,1,-0.804826,-0.593511,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-26,0,0,1,edgewood_lake_event_03,0,1,24.415,21.745,25.475,21.255,1.605,36.145,4.955,24.203333,23.395714,22.603929,23.179048,23.572833,21.54,20.896429,20.139286,20.854286,21.073833,25.66,24.77,24.076429,24.470714,24.796167,20.625,20.462143,18.372857,19.318571,19.636333,1.631667,1.404286,1.47,1.544524,1.634833,30.025,54.357143,54.3025,54.334762,51.941833,5.85,30.045,32.49,43.23,56.525,0,2,3,2022,8,238,1,-0.814916,-0.579579,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-27,0,0,1,edgewood_lake_event_03,0,1,23.26,20.37,24.77,20.21,1.37,56.76,1.33,24.001667,23.334286,22.732857,23.07119,23.5435,21.211667,20.839286,20.221071,20.708333,21.052333,25.47,24.762857,24.213929,24.397143,24.787167,20.565,20.47,18.751071,19.195952,19.606833,1.545,1.388571,1.441071,1.51119,1.620833,36.211667,54.354286,55.718929,56.056667,51.458333,6.6,31.33,33.72,43.065,56.52,0,2,3,2022,8,239,1,-0.824765,-0.565476,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-28,0,0,1,edgewood_lake_event_03,0,1,22.14,20.095,23.555,17.565,1.61,41.94,0.05,23.271667,23.204286,22.740714,22.897381,23.451333,20.736667,20.877143,20.282857,20.520476,20.9725,24.6,24.712143,24.208214,24.273333,24.711,19.676667,20.203571,18.957143,18.954524,19.511667,1.528333,1.381429,1.451786,1.495476,1.611333,44.948333,52.402143,54.366071,55.94881,50.581,6.335,31.25,33.77,42.185,55.55,0,1,3,2022,8,240,1,-0.83437,-0.551205,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-29,0,0,1,edgewood_lake_event_03,0,1,23.435,20.29,24.96,19.78,1.56,12.635,0.035,22.945,23.476429,22.850357,22.791429,23.421667,20.251667,20.915714,20.352857,20.345714,20.939,24.428333,24.956429,24.3125,24.218095,24.690667,19.185,20.082143,19.232857,18.818095,19.564,1.513333,1.518571,1.453929,1.473333,1.593333,37.111667,40.212857,50.304286,55.457381,49.835333,1.415,13.285,33.805,41.75,50.205,0,0,3,2022,8,241,1,-0.843728,-0.536771,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-30,0,0,1,edgewood_lake_event_03,0,1,24.56,22.13,25.105,21.635,1.455,43.69,1.44,23.378333,23.715,23.105714,22.745,23.4475,20.838333,21.072143,20.552857,20.288571,20.983,24.54,25.052857,24.497143,24.155238,24.696833,19.66,20.152143,19.54,18.765714,19.6875,1.541667,1.555714,1.459643,1.452857,1.5765,32.755,35.014286,47.303214,55.514762,49.938833,1.525,8.705,34.93,41.19,51.645,0,0,2,2022,8,242,1,-0.852837,-0.522178,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-08-31,0,0,1,edgewood_lake_event_03,0,1,23.835,21.805,25.525,20.025,1.58,27.555,3.87,23.943333,23.710714,23.3325,22.79119,23.477667,21.408333,21.136429,20.739643,20.343571,21.020667,25.196667,25.079286,24.711071,24.201905,24.734,20.48,20.1,19.7725,18.777619,19.687333,1.531667,1.548571,1.478571,1.466429,1.589333,27.96,33.493571,42.922143,52.993571,48.039167,5.345,11.995,37.03,43.29,52.22,0,0,2,2022,8,243,1,-0.861693,-0.50743,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
termination,0,Edgewood Lake,Category_1,2022-09-01,0,0,1,edgewood_lake_event_03,0,1,22.295,20.175,24.865,16.51,1.585,5.385,0,23.563333,23.42,23.346429,22.783095,23.405667,21.37,20.944286,20.810714,20.325,21.002667,25.165,24.893571,24.787857,24.263571,24.711167,19.39,19.568571,19.769286,18.630952,19.534833,1.54,1.537857,1.476071,1.494048,1.575167,25.543333,32.015714,41.518214,48.760476,47.141667,5.31,11.68,36.785,39.79,52.01,1,1,3,2022,9,244,1,-0.870294,-0.492533,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
